batch_free_counter,epoch,mse_mse,pred_norm_norm,step,train_loss_epoch,train_loss_step,val_loss
,47,,,479,0.032172445207834244,,
50.0,48,7.674174785614014,3.8885698318481445,489,,,0.051618531346321106
,48,,,489,0.03446657583117485,,
,49,,,499,,0.06968498229980469,
51.0,49,7.728890419006348,3.9023404121398926,499,,,0.041742268949747086
,49,,,499,0.024970781058073044,,
52.0,50,7.880794048309326,3.940425157546997,509,,,0.052073169499635696
,50,,,509,0.026756465435028076,,
53.0,51,7.911851406097412,3.9479119777679443,519,,,0.04587069898843765
,51,,,519,0.027657687664031982,,
54.0,52,7.8976922035217285,3.9443347454071045,529,,,0.045144785195589066
,52,,,529,0.022919179871678352,,
55.0,53,7.901944637298584,3.945236921310425,539,,,0.04138169437646866
,53,,,539,0.025117721408605576,,
,54,,,549,,0.03819407522678375,
56.0,54,7.939288139343262,3.9544527530670166,549,,,0.050372734665870667
,54,,,549,0.029844246804714203,,
57.0,55,8.007063865661621,3.9712941646575928,559,,,0.0414951853454113
,55,,,559,0.03105953522026539,,
58.0,56,7.992893218994141,3.967719793319702,569,,,0.04543041065335274
,56,,,569,0.026381898671388626,,
59.0,57,8.032888412475586,3.977522611618042,579,,,0.044784847646951675
,57,,,579,0.027858251705765724,,
60.0,58,8.058093070983887,3.9834609031677246,589,,,0.046681951731443405
,58,,,589,0.027158761397004128,,
,59,,,599,,0.04562150314450264,
61.0,59,8.094350814819336,3.9922521114349365,599,,,0.043193668127059937
,59,,,599,0.030395712703466415,,
62.0,60,8.191776275634766,4.015902519226074,609,,,0.04176851361989975
,60,,,609,0.030341291800141335,,
63.0,61,8.2200288772583,4.022719860076904,619,,,0.048677586019039154
,61,,,619,0.02703278698027134,,
64.0,62,8.230053901672363,4.0250935554504395,629,,,0.04652160033583641
,62,,,629,0.026229137554764748,,
65.0,63,8.27878189086914,4.037023544311523,639,,,0.04125937074422836
,63,,,639,0.02844863571226597,,
,64,,,649,,0.010506926104426384,
66.0,64,8.34804630279541,4.053647041320801,649,,,0.04252331703901291
,64,,,649,0.028616609051823616,,
67.0,65,8.400378227233887,4.066357612609863,659,,,0.04278545826673508
,65,,,659,0.027652280405163765,,
68.0,66,8.374932289123535,4.06035041809082,669,,,0.0432870052754879
,66,,,669,0.022366411983966827,,
69.0,67,8.460692405700684,4.080989837646484,679,,,0.040651846677064896
,67,,,679,0.026875723153352737,,
70.0,68,8.477019309997559,4.0848612785339355,689,,,0.04114130884408951
,68,,,689,0.02488303929567337,,
,69,,,699,,0.011998695321381092,
71.0,69,8.466680526733398,4.082286834716797,699,,,0.044772543013095856
,69,,,699,0.02816910669207573,,
72.0,70,8.49212646484375,4.088342666625977,709,,,0.04476214945316315
,70,,,709,0.026886137202382088,,
73.0,71,8.540624618530273,4.100089073181152,719,,,0.04058419540524483
,71,,,719,0.025090951472520828,,
74.0,72,8.549615859985352,4.102171897888184,729,,,0.04076420143246651
,72,,,729,0.028635945171117783,,
75.0,73,8.619475364685059,4.118939399719238,739,,,0.039263855665922165
,73,,,739,0.022094152867794037,,
,74,,,749,,0.0669897198677063,
76.0,74,8.631189346313477,4.1217942237854,749,,,0.043415382504463196
,74,,,749,0.023265767842531204,,
77.0,75,8.698491096496582,4.137789726257324,759,,,0.046862997114658356
,75,,,759,0.024002278223633766,,
78.0,76,8.724831581115723,4.144148349761963,769,,,0.039688438177108765
,76,,,769,0.024150777608156204,,
79.0,77,8.83945083618164,4.171097278594971,779,,,0.04106283187866211
,77,,,779,0.028713084757328033,,
80.0,78,8.921995162963867,4.1905517578125,789,,,0.05091632902622223
,78,,,789,0.026788001880049706,,
,79,,,799,,0.04350949078798294,
81.0,79,8.949646949768066,4.19683313369751,799,,,0.04235374554991722
,79,,,799,0.022578028962016106,,
82.0,80,8.969934463500977,4.201574802398682,809,,,0.04012272506952286
,80,,,809,0.02471395768225193,,
83.0,81,8.993943214416504,4.207022666931152,819,,,0.04490630328655243
,81,,,819,0.02511204220354557,,
84.0,82,9.032283782958984,4.215733528137207,829,,,0.041821133345365524
,82,,,829,0.0262419693171978,,
85.0,83,9.069235801696777,4.2241530418396,839,,,0.042668092995882034
,83,,,839,0.023242924362421036,,
,84,,,849,,0.04027734324336052,
86.0,84,9.14911937713623,4.242635250091553,849,,,0.044692568480968475
,84,,,849,0.026399090886116028,,
87.0,85,9.162522315979004,4.245909214019775,859,,,0.041530050337314606
,85,,,859,0.0233298372477293,,
88.0,86,9.130518913269043,4.238537788391113,869,,,0.04414326697587967
,86,,,869,0.023630326613783836,,
89.0,87,9.143141746520996,4.241480827331543,879,,,0.038070183247327805
,87,,,879,0.023848190903663635,,
90.0,88,9.111705780029297,4.2341179847717285,889,,,0.04143349826335907
,88,,,889,0.02551226131618023,,
,89,,,899,,0.017915921285748482,
91.0,89,9.146390914916992,4.2421979904174805,899,,,0.04289417341351509
,89,,,899,0.02702922746539116,,
92.0,90,9.160575866699219,4.2455525398254395,909,,,0.04077446460723877
,90,,,909,0.02437923103570938,,
93.0,91,9.210236549377441,4.256863594055176,919,,,0.037481408566236496
,91,,,919,0.023357601836323738,,
94.0,92,9.1769380569458,4.2490620613098145,929,,,0.04496397078037262
,92,,,929,0.023037277162075043,,
95.0,93,9.300394058227539,4.277158260345459,939,,,0.043367136269807816
,93,,,939,0.02633252553641796,,
,94,,,949,,0.009021922945976257,
96.0,94,9.303359031677246,4.277695655822754,949,,,0.042174264788627625
,94,,,949,0.022825991734862328,,
97.0,95,9.361187934875488,4.291224956512451,959,,,0.041515007615089417
,95,,,959,0.02382608875632286,,
98.0,96,9.457398414611816,4.313448905944824,969,,,0.04296228289604187
,96,,,969,0.023271555081009865,,
99.0,97,9.376672744750977,4.295161724090576,979,,,0.04152533411979675
,97,,,979,0.02225412428379059,,
100.0,98,9.377562522888184,4.295294761657715,989,,,0.042235784232616425
,98,,,989,0.02655642293393612,,
,99,,,999,,0.009777870029211044,
101.0,99,9.47765064239502,4.317903518676758,999,,,0.045860424637794495
,99,,,999,0.02289355732500553,,
