district_code,lat,lon
EX34,51.1992,-4.10839
EX35,51.2247,-3.82948
EX36,51.017,-3.80053
EX37,50.9793,-3.95556
EX38,50.9452,-4.15114
EX39,51.016,-4.2425
FK1,55.9889,-3.79292
FK2,56.0053,-3.75819
FK3,56.012,-3.72041
FK4,55.9976,-3.90755
FK5,56.0255,-3.82063
FK6,56.0217,-3.91439
FK7,56.0997,-3.91826
FK8,56.129,-4.03387
FK9,56.1416,-3.94123
FK10,56.115,-3.78341
FK11,56.1499,-3.85117
FK12,56.1521,-3.80153
FK13,56.1502,-3.74253
FK14,56.1629,-3.66674
FK15,56.1999,-3.95236
FK16,56.1911,-4.05909
FK17,56.2405,-4.2194
FK18,56.3161,-4.31649
FK19,56.3733,-4.31128
FK20,56.4074,-4.6106
FK21,56.4663,-4.32063
FY0,53.7546,-3.00814
FY1,53.8162,-3.04835
FY2,53.8444,-3.04024
FY3,53.8211,-3.02265
FY4,53.792,-3.03015
FY5,53.8735,-3.02416
FY6,53.865,-2.9804
FY7,53.9166,-3.02544
FY8,53.7505,-3.00686
G1,55.8605,-4.24909
G2,55.8635,-4.25591
G3,55.8664,-4.27024
G4,55.8681,-4.25141
G5,55.8477,-4.25387
G9,55.8687,-4.24226
G11,55.8736,-4.31331
G12,55.8797,-4.30204
G13,55.8928,-4.34728
G14,55.8801,-4.35055
G15,55.9104,-4.36696
G20,55.8856,-4.28208
G21,55.8805,-4.22285
G22,55.8896,-4.2526
G23,55.9022,-4.28523
G31,55.8562,-4.20922
G32,55.8487,-4.16633
G33,55.8732,-4.16521
G34,55.8679,-4.1127
G40,55.8473,-4.22076
G41,55.8387,-4.28163
G42,55.8342,-4.25874
G43,55.8186,-4.29257
G44,55.8141,-4.2578
G45,55.8046,-4.23305
G46,55.8044,-4.30696
G51,55.8574,-4.3131
G52,55.8497,-4.35338
G53,55.8208,-4.35228
G58,55.8582,-4.2595
G60,55.9178,-4.44226
G61,55.9192,-4.33016
G62,55.9426,-4.32067
G63,56.0428,-4.37107
G64,55.911,-4.21797
G65,55.9721,-4.09972
G66,55.9403,-4.15444
G67,55.9479,-3.9857
G68,55.9532,-4.01084
G69,55.8744,-4.10247
G70,55.9501,-3.98759
G71,55.8219,-4.0759
G72,55.8047,-4.13068
G73,55.8219,-4.2064
G74,55.7678,-4.17807
G75,55.751,-4.19608
G76,55.7783,-4.27341
G77,55.7737,-4.33182
G78,55.7935,-4.4087
G79,55.771,-4.22308
G80,55.8686,-4.2419
G81,55.912,-4.40713
G82,55.9509,-4.57338
G83,56.0115,-4.5872
G84,56.0138,-4.75446
G90,55.8691,-4.24071
GL1,51.8569,-2.24567
GL2,51.8417,-2.26937
GL3,51.8599,-2.18019
GL4,51.8428,-2.21889
GL5,51.7393,-2.22122
GL6,51.7386,-2.19935
GL7,51.7112,-1.90616
GL8,51.6415,-2.16897
GL9,51.5611,-2.29354
GL10,51.7447,-2.28345
GL11,51.6927,-2.35753
GL12,51.6275,-2.38568
GL13,51.693,-2.4537
GL14,51.8188,-2.48445
GL15,51.7347,-2.54945
GL16,51.7952,-2.6133
GL17,51.8549,-2.50809
GL18,51.9401,-2.41368
GL19,51.9384,-2.28431
GL20,52.0027,-2.13107
GL50,51.9015,-2.08149
GL51,51.8967,-2.10827
GL52,51.9225,-2.06078
GL53,51.882,-2.06917
GL54,51.8984,-1.86478
GL55,52.0621,-1.77119
GL56,51.9903,-1.704
GU1,51.2431,-0.570139
GU2,51.2448,-0.593005
GU3,51.2471,-0.621324
GU4,51.243,-0.546739
GU5,51.2063,-0.522146
GU6,51.1408,-0.485106
GU7,51.1889,-0.610685
GU8,51.152,-0.639679
GU9,51.2179,-0.795982
GU10,51.1987,-0.796744
GU11,51.2499,-0.762497
GU12,51.2516,-0.732783
GU13,51.2751,-0.838673
GU14,51.291,-0.761446
GU15,51.3355,-0.750752
GU16,51.3135,-0.730785
GU17,51.3364,-0.806334
GU18,51.3475,-0.663185
GU19,51.3591,-0.689646
GU20,51.3641,-0.649907
GU21,51.3199,-0.577166
GU22,51.3135,-0.553254
GU23,51.2975,-0.511306
GU24,51.3301,-0.625449
GU25,51.4013,-0.569534
GU26,51.1102,-0.74618
GU27,51.0836,-0.722372
GU28,50.991,-0.628224
GU29,50.9845,-0.7465
GU30,51.0757,-0.803903
GU31,50.9978,-0.908424
GU32,51.0078,-0.960909
GU33,51.0478,-0.893744
GU34,51.1406,-0.984817
GU35,51.1167,-0.851819
GU46,51.3385,-0.824119
GU47,51.3475,-0.793313
GU51,51.2851,-0.839758
GU52,51.2658,-0.838273
GU95,51.3263,-0.763075
GY1,49.4669,-2.54798
GY2,49.4849,-2.54095
GY3,49.4928,-2.52725
GY4,49.4336,-2.55937
GY5,49.4633,-2.59664
GY6,49.4512,-2.5696
GY7,49.4472,-2.63552
GY8,49.4249,-2.60752
GY9,49.7147,-2.20572
GY10,49.4342,-2.35382
HA0,51.5501,-0.304699
HA1,51.5815,-0.336167
HA2,51.5759,-0.354526
HA3,51.5914,-0.323047
HA4,51.5708,-0.410394
HA5,51.5946,-0.385882
HA6,51.61,-0.420526
HA7,51.6096,-0.306873
HA8,51.6116,-0.275261
HA9,51.5586,-0.28996
HD1,53.6469,-1.78633
HD2,53.667,-1.77675
HD3,53.6529,-1.83055
HD4,53.6272,-1.79746
HD5,53.6475,-1.74878
HD6,53.7016,-1.78286
HD7,53.5991,-1.82965
HD8,53.6004,-1.67497
HD9,53.5792,-1.79584
HG1,53.9998,-1.5325
HG2,53.9877,-1.52809
HG3,54.0303,-1.61415
HG4,54.1538,-1.55899
HG5,54.0132,-1.45935
HP1,51.7551,-0.478989
HP2,51.7621,-0.454345
HP3,51.7372,-0.471789
HP4,51.7667,-0.567829
HP5,51.713,-0.608598
HP6,51.6774,-0.601656
HP7,51.6663,-0.610476
HP8,51.6446,-0.576022
HP9,51.6103,-0.641933
HP10,51.6108,-0.710543
HP11,51.6254,-0.746614
HP12,51.6247,-0.777895
HP13,51.633,-0.741468
HP14,51.6488,-0.825671
HP15,51.6534,-0.717429
HP16,51.7024,-0.717873
HP17,51.7497,-0.853079
HP18,51.8167,-0.960316
HP19,51.8238,-0.82638
HP20,51.8196,-0.807474
HP21,51.8068,-0.806171
HP22,51.8013,-0.769306
HP23,51.7949,-0.662501
HP27,51.7218,-0.831397
HR1,52.0548,-2.69303
HR2,52.0132,-2.77826
HR3,52.092,-3.06825
HR4,52.0848,-2.76108
HR5,52.196,-3.02944
HR6,52.2316,-2.76841
HR7,52.1846,-2.52478
HR8,52.0438,-2.44183
HR9,51.9083,-2.58152
HS1,58.2121,-6.38135
HS2,58.2495,-6.45862
HS3,57.8829,-6.84841
HS4,57.8685,-6.68989
HS5,57.7969,-6.96605
HS6,57.6028,-7.29921
HS7,57.4514,-7.34527
HS8,57.2319,-7.34669
HS9,56.9666,-7.47962
HU1,53.743,-0.336991
HU2,53.7497,-0.337061
HU3,53.7413,-0.365462
HU4,53.7363,-0.399569
HU5,53.7595,-0.374537
HU6,53.7809,-0.368834
HU7,53.7888,-0.330727
HU8,53.7678,-0.304941
HU9,53.7535,-0.296574
HU10,53.7477,-0.440492
HU11,53.8306,-0.237247
HU12,53.7243,-0.135512
HU13,53.7247,-0.437712
HU14,53.7275,-0.488081
HU15,53.7474,-0.61937
HU16,53.7814,-0.422168
HU17,53.8459,-0.425094
HU18,53.9087,-0.170237
HU19,53.7234,0.0340806
HU20,53.7874,-0.502208
HX1,53.7218,-1.86778
HX2,53.7384,-1.9042
HX3,53.7263,-1.84581
HX4,53.6806,-1.87981
HX5,53.6864,-1.83615
HX6,53.6985,-1.9234
HX7,53.7393,-2.00906
IG1,51.5592,0.0727369
IG2,51.5733,0.0794325
IG3,51.5625,0.0977793
IG4,51.5772,0.0549448
IG5,51.5859,0.0646943
IG6,51.5919,0.0870915
IG7,51.6137,0.0876902
IG8,51.6118,0.037182
IG9,51.624,0.0389769
IG10,51.6483,0.0655556
IG11,51.5348,0.0918524
IM1,54.1548,-4.48399
IM2,54.1721,-4.47897
IM3,54.2035,-4.4789
IM4,54.2056,-4.42316
IM5,54.2173,-4.69203
IM6,54.2708,-4.58148
IM7,54.3164,-4.5328
IM8,54.334,-4.38964
IM9,54.1133,-4.69514
IP1,52.0628,1.14226
IP2,52.0462,1.1345
IP3,52.0421,1.18505
IP4,52.0596,1.17576
IP5,52.0615,1.23885
IP6,52.1285,1.11123
IP7,52.0659,0.950109
IP8,52.0631,1.08273
IP9,51.9932,1.14657
IP10,52.0074,1.28299
IP11,51.967,1.33434
IP12,52.0939,1.36402
IP13,52.1855,1.32114
IP14,52.2043,1.02772
IP15,52.1591,1.59454
IP16,52.2044,1.58327
IP17,52.23,1.50134
IP18,52.3305,1.66873
IP19,52.3408,1.49478
IP20,52.4059,1.31819
IP21,52.3657,1.22952
IP22,52.3778,1.07195
IP23,52.3137,1.1203
IP24,52.4193,0.756537
IP25,52.5793,0.835262
IP26,52.5058,0.576786
IP27,52.43,0.583618
IP28,52.328,0.536238
IP29,52.1955,0.662913
IP30,52.2117,0.838151
IP31,52.2884,0.825826
IP32,52.2539,0.718728
IP33,52.2433,0.713485
IP98,52.3766,1.11066
IV1,57.4789,-4.19988
IV2,57.4686,-4.18945
IV3,57.4633,-4.27178
IV4,57.4511,-4.52423
IV5,57.4686,-4.41079
IV6,57.5213,-4.46069
IV7,57.5841,-4.3922
IV8,57.5548,-4.26511
IV9,57.5695,-4.17733
IV10,57.5849,-4.12637
IV11,57.6777,-4.03841
IV12,57.5748,-3.86548
IV13,57.3455,-4.02625
IV14,57.5854,-4.54776
IV15,57.5985,-4.43113
IV16,57.6603,-4.34375
IV17,57.6986,-4.25568
IV18,57.7008,-4.15635
IV19,57.8046,-4.06045
IV20,57.7899,-3.90975
IV21,57.7243,-5.71799
IV22,57.7367,-5.50397
IV23,57.7737,-5.03464
IV24,57.891,-4.35645
IV25,57.8885,-4.04051
IV26,57.9198,-5.18505
IV27,58.2709,-4.79566
IV28,58.0077,-4.15773
IV30,57.6536,-3.32766
IV31,57.7169,-3.29071
IV32,57.6309,-3.11386
IV33,57.5312,-3.21093
IV34,57.4679,-3.28995
IV35,57.4687,-3.35631
IV36,57.6102,-3.60742
IV40,57.2832,-5.6648
IV41,57.2743,-5.73352
IV42,57.2354,-5.83873
IV43,57.1496,-5.84605
IV44,57.1027,-5.88101
IV45,57.0725,-5.9041
IV46,57.1093,-5.97826
IV47,57.2961,-6.34571
IV48,57.2935,-6.09745
IV49,57.2292,-5.94282
IV51,57.484,-6.24887
IV52,57.3364,-5.65234
IV53,57.3442,-5.55498
IV54,57.4288,-5.61023
IV55,57.457,-6.60992
IV56,57.3703,-6.44026
IV63,57.3182,-4.50925
IV99,57.4813,-4.22395
JE2,49.1995,-2.08378
JE3,49.2375,-2.22265
KA1,55.5971,-4.49707
KA2,55.5966,-4.56149
KA3,55.6431,-4.49687
KA4,55.5996,-4.38484
KA5,55.5091,-4.38427
KA6,55.4177,-4.50906
KA7,55.4504,-4.63097
KA8,55.4715,-4.61378
KA9,55.4985,-4.60593
KA10,55.5495,-4.64991
KA11,55.6177,-4.62959
KA12,55.6179,-4.66595
KA13,55.6553,-4.70031
KA14,55.7404,-4.67155
KA15,55.7484,-4.62702
KA16,55.6072,-4.33404
KA17,55.6102,-4.29397
KA18,55.4509,-4.24216
KA19,55.3465,-4.67001
KA20,55.6407,-4.7532
KA21,55.6413,-4.78473
KA22,55.6487,-4.80764
KA23,55.6891,-4.85306
KA24,55.7096,-4.71631
KA25,55.7522,-4.68923
KA26,55.2202,-4.83616
KA27,55.5408,-5.16958
KA28,55.7544,-4.92465
KA29,55.7566,-4.85431
KA30,55.7967,-4.86378
KT1,51.4071,-0.297615
KT2,51.4161,-0.291037
KT3,51.3997,-0.25689
KT4,51.3787,-0.243188
KT5,51.3928,-0.287919
KT6,51.3897,-0.300625
KT7,51.3902,-0.328972
KT8,51.4016,-0.366921
KT9,51.3648,-0.303188
KT10,51.3714,-0.357284
KT11,51.3282,-0.404845
KT12,51.3774,-0.40879
KT13,51.3692,-0.45151
KT14,51.3402,-0.486352
KT15,51.3651,-0.494483
KT16,51.3841,-0.514278
KT17,51.3397,-0.253229
KT18,51.319,-0.263672
KT19,51.3501,-0.269412
KT20,51.2872,-0.231895
KT21,51.3109,-0.302938
KT22,51.3006,-0.337591
KT23,51.2819,-0.370942
KT24,51.2692,-0.430268
KW1,58.456,-3.11842
KW2,58.3482,-3.16371
KW3,58.3061,-3.28231
KW5,58.2842,-3.38673
KW6,58.2504,-3.44419
KW7,58.1868,-3.50182
KW8,58.1149,-3.66696
KW9,58.0135,-3.85923
KW10,57.9744,-3.97801
KW11,58.3079,-4.13591
KW12,58.5069,-3.49282
KW13,58.4784,-3.89505
KW14,58.5887,-3.55498
KW15,58.9805,-2.95982
KW16,58.9591,-3.27611
KW17,59.0295,-3.00745
KY1,56.127,-3.14066
KY2,56.1223,-3.18284
KY3,56.063,-3.23222
KY4,56.1138,-3.36176
KY5,56.1444,-3.29526
KY6,56.1966,-3.19664
KY7,56.2105,-3.15506
KY8,56.1972,-3.0123
KY9,56.2089,-2.83716
KY10,56.2299,-2.7008
KY11,56.0495,-3.412
KY12,56.0759,-3.48812
KY13,56.2082,-3.4315
KY14,56.311,-3.23252
KY15,56.3008,-3.05147
KY16,56.3415,-2.81962
KY99,56.0547,-3.43743
L1,53.4024,-2.98036
L2,53.4068,-2.99014
L3,53.4088,-2.98553
L4,53.4378,-2.96201
L5,53.4248,-2.97764
L6,53.4186,-2.95326
L7,53.4055,-2.95027
L8,53.3902,-2.9641
L9,53.4613,-2.95227
L10,53.4736,-2.92829
L11,53.4473,-2.91461
L12,53.4345,-2.89686
L13,53.4151,-2.92166
L14,53.4193,-2.88157
L15,53.3973,-2.92268
L16,53.3981,-2.89273
L17,53.3786,-2.94229
L18,53.3805,-2.90948
L19,53.3582,-2.90315
L20,53.4523,-2.98999
L21,53.4707,-3.00024
L22,53.4767,-3.02748
L23,53.4891,-3.02428
L24,53.3444,-2.84317
L25,53.3789,-2.86397
L26,53.3656,-2.83626
L27,53.388,-2.84034
L28,53.4352,-2.86652
L29,53.5053,-2.98794
L30,53.4819,-2.97182
L31,53.5133,-2.93851
L32,53.4786,-2.88935
L33,53.4886,-2.87602
L34,53.435,-2.81515
L35,53.4164,-2.78524
L36,53.4142,-2.84157
L37,53.5568,-3.0636
L38,53.5284,-3.05276
L39,53.563,-2.89347
L40,53.5984,-2.84717
L41,53.3943,-3.03082
L42,53.3745,-3.02267
L43,53.385,-3.0594
L44,53.4149,-3.03642
L45,53.4289,-3.05112
L46,53.4043,-3.11065
L47,53.3965,-3.1687
L48,53.3702,-3.16987
L49,53.3811,-3.10403
L60,53.3268,-3.09679
L61,53.3485,-3.10172
L62,53.335,-2.98243
L63,53.344,-3.01293
L64,53.2879,-3.0487
L65,53.2775,-2.90145
L66,53.2763,-2.93585
L67,53.4057,-2.96781
L68,53.4532,-2.96644
L69,53.4011,-2.97534
L70,53.4094,-2.97318
L71,53.4222,-2.97479
L72,53.4786,-2.98369
L73,53.3803,-2.97643
L74,53.3931,-2.98828
L75,53.4422,-2.98456
L80,53.4692,-2.96908
LA1,54.0469,-2.80025
LA2,54.0662,-2.67387
LA3,54.0519,-2.87801
LA4,54.0704,-2.85469
LA5,54.143,-2.78974
LA6,54.1748,-2.61669
LA7,54.2259,-2.77312
LA8,54.3234,-2.76022
LA9,54.3261,-2.74395
LA10,54.3148,-2.49754
LA11,54.1994,-2.92396
LA12,54.2024,-3.08418
LA13,54.1183,-3.19925
LA14,54.1179,-3.23061
LA15,54.1558,-3.17965
LA16,54.1847,-3.20271
LA17,54.2399,-3.1756
LA18,54.2151,-3.27541
LA19,54.2893,-3.37156
LA20,54.2927,-3.20683
LA21,54.3646,-3.07162
LA22,54.4208,-2.98489
LA23,54.3726,-2.91261
LD1,52.2577,-3.36785
LD2,52.1436,-3.39487
LD3,51.9581,-3.37445
LD4,52.1172,-3.55838
LD5,52.1271,-3.61511
LD6,52.3089,-3.50936
LD7,52.3495,-3.08806
LD8,52.2668,-3.0502
LE1,52.6335,-1.13239
LE2,52.6112,-1.11799
LE3,52.6268,-1.18141
LE4,52.6627,-1.12264
LE5,52.6364,-1.09508
LE6,52.7134,-1.36361
LE7,52.6851,-1.07052
LE8,52.5641,-1.10658
LE9,52.5722,-1.27135
LE10,52.5374,-1.37054
LE11,52.7703,-1.22151
LE12,52.7685,-1.19224
LE13,52.7666,-0.883855
LE14,52.7832,-0.896109
LE15,52.6594,-0.706415
LE16,52.4853,-0.899217
LE17,52.4672,-1.18129
LE18,52.5833,-1.11138
LE19,52.587,-1.21312
LE21,52.6311,-1.1294
LE41,52.6378,-1.15062
LE55,52.7314,-1.40737
LE65,52.7486,-1.46992
LE67,52.716,-1.36276
LE87,52.6314,-1.13201
LE94,52.4837,-0.905523
LE95,52.6062,-1.19056
LL11,53.059,-3.02683
LL12,53.086,-2.9903
LL13,53.0363,-2.96341
LL14,52.9924,-3.05255
LL15,53.1053,-3.31518
LL16,53.1852,-3.43072
LL17,53.2554,-3.43872
LL18,53.3118,-3.47764
LL19,53.3314,-3.41081
LL20,52.961,-3.16225
LL21,52.9887,-3.40817
LL22,53.2717,-3.59149
LL23,52.9059,-3.60228
LL24,53.0604,-3.78653
LL25,53.0545,-3.87914
LL26,53.1392,-3.78739
LL27,53.1482,-3.82715
LL28,53.2889,-3.75905
LL29,53.2908,-3.71266
LL30,53.3173,-3.81804
LL31,53.2912,-3.81087
LL32,53.2616,-3.83998
LL33,53.2499,-3.98368
LL34,53.2714,-3.91331
LL35,52.5473,-4.04082
LL36,52.603,-4.06598
LL37,52.671,-4.07059
LL38,52.6989,-4.03762
LL39,52.7128,-4.00078
LL40,52.7552,-3.87675
LL41,52.9701,-3.9388
LL42,52.7262,-4.05391
LL43,52.7746,-4.09223
LL44,52.7874,-4.09531
LL45,52.8201,-4.09708
LL46,52.8563,-4.10777
LL47,52.902,-4.06252
LL48,52.9355,-4.07115
LL49,52.9289,-4.13834
LL51,52.9728,-4.23734
LL52,52.9248,-4.23744
LL53,52.8845,-4.48777
LL54,53.0605,-4.28604
LL55,53.1343,-4.21152
LL56,53.1877,-4.20005
LL57,53.2099,-4.11653
LL58,53.2791,-4.10074
LL59,53.2343,-4.15917
LL60,53.216,-4.26811
LL61,53.1968,-4.25984
LL62,53.2112,-4.38605
LL63,53.2196,-4.47068
LL64,53.2291,-4.51479
LL65,53.301,-4.5754
LL66,53.3809,-4.4058
LL67,53.4112,-4.45644
LL68,53.3985,-4.37509
LL69,53.3862,-4.31968
LL70,53.3638,-4.28813
LL71,53.3272,-4.36876
LL72,53.3441,-4.24577
LL73,53.3353,-4.24497
LL74,53.315,-4.23415
LL75,53.2835,-4.22109
LL76,53.3009,-4.23934
LL77,53.2592,-4.31225
LL78,53.3173,-4.26317
LN1,53.2566,-0.586056
LN2,53.2595,-0.510393
LN3,53.2806,-0.339333
LN4,53.1534,-0.391472
LN5,53.1879,-0.552803
LN6,53.2027,-0.596796
LN7,53.4894,-0.341481
LN8,53.3758,-0.329221
LN9,53.216,-0.111714
LN10,53.1574,-0.215901
LN11,53.3723,0.0224863
LN12,53.3297,0.262783
LN13,53.2647,0.182838
LS1,53.7974,-1.55306
LS2,53.8015,-1.54734
LS3,53.8014,-1.56312
LS4,53.8085,-1.58277
LS5,53.8182,-1.60247
LS6,53.8185,-1.56627
LS7,53.8177,-1.54048
LS8,53.8216,-1.51245
LS9,53.7988,-1.51171
LS10,53.7653,-1.53187
LS11,53.7782,-1.55672
LS12,53.7914,-1.59531
LS13,53.8111,-1.63496
LS14,53.8269,-1.45848
LS15,53.8066,-1.44631
LS16,53.8508,-1.60425
LS17,53.8583,-1.52906
LS18,53.8409,-1.64463
LS19,53.8608,-1.68589
LS20,53.8734,-1.71374
LS21,53.9101,-1.68283
LS22,53.9318,-1.39251
LS23,53.9067,-1.35246
LS24,53.8712,-1.25509
LS25,53.7864,-1.32486
LS26,53.7568,-1.443
LS27,53.749,-1.6048
LS28,53.8016,-1.6691
LS29,53.9195,-1.8042
LS88,53.7518,-1.53522
LS98,53.7735,-1.53214
LS99,53.7664,-1.50424
LU1,51.8764,-0.424691
LU2,51.8908,-0.397859
LU3,51.9061,-0.442886
LU4,51.8985,-0.465208
LU5,51.9078,-0.515666
LU6,51.881,-0.532715
LU7,51.9109,-0.661543
LU95,51.9137,-0.66278
M1,53.4777,-2.23678
M2,53.4803,-2.24466
M3,53.4835,-2.25229
M4,53.4849,-2.2307
M5,53.4797,-2.28557
M6,53.4916,-2.29578
M7,53.5043,-2.26174
M8,53.509,-2.24089
M9,53.5216,-2.2144
M10,53.5028,-2.1939
M11,53.4784,-2.18315
M12,53.4657,-2.20585
M13,53.4622,-2.21719
M14,53.4469,-2.22506
M15,53.4663,-2.25265
M16,53.456,-2.26513
M17,53.4692,-2.31555
M18,53.4616,-2.17276
M19,53.4377,-2.19552
M20,53.4251,-2.23167
M21,53.4389,-2.27342
M22,53.3849,-2.26126
M23,53.3972,-2.28656
M24,53.5522,-2.19889
M25,53.5332,-2.27995
M26,53.5621,-2.33392
M27,53.5122,-2.33814
M28,53.5164,-2.39827
M29,53.515,-2.47026
M30,53.4759,-2.3674
M31,53.4429,-2.38095
M32,53.4501,-2.30837
M33,53.4226,-2.32482
M34,53.4548,-2.116
M35,53.4978,-2.15271
M38,53.5298,-2.42025
M40,53.5027,-2.19392
M41,53.4511,-2.36269
M43,53.4831,-2.14935
M44,53.4407,-2.42714
M45,53.5446,-2.28973
M46,53.5255,-2.49218
M50,53.4766,-2.29005
M52,53.4504,-2.21543
M60,53.4847,-2.23313
M61,53.4864,-2.22937
M90,53.3638,-2.27548
M99,53.4858,-2.22905
ME1,51.3754,0.499547
ME2,51.3913,0.484727
ME3,51.4313,0.546431
ME4,51.3814,0.528074
ME5,51.3523,0.531648
ME6,51.3245,0.439256
ME7,51.3804,0.55476
ME8,51.3621,0.595016
ME9,51.3358,0.723666
ME10,51.3427,0.735507
ME11,51.4136,0.748316
ME12,51.4246,0.798507
ME13,51.3056,0.894339
ME14,51.2755,0.538977
ME15,51.2549,0.532818
ME16,51.2734,0.498644
ME17,51.2365,0.602438
ME18,51.2442,0.423109
ME19,51.293,0.410793
ME20,51.3059,0.459176
ME99,51.2858,0.518079
MK1,52.007,-0.726968
MK2,51.9919,-0.725552
MK3,51.9952,-0.75005
MK4,52.0048,-0.776942
MK5,52.0195,-0.777044
MK6,52.0292,-0.739265
MK7,52.0206,-0.692517
MK8,52.0359,-0.808394
MK9,52.0394,-0.75081
MK10,52.0377,-0.695304
MK11,52.0499,-0.83543
MK12,52.0571,-0.817989
MK13,52.0522,-0.789543
MK14,52.0596,-0.768764
MK15,52.0558,-0.726374
MK16,52.0882,-0.721027
MK17,52.0001,-0.699147
MK18,51.9803,-0.971014
MK19,52.072,-0.851353
MK40,52.1374,-0.474614
MK41,52.1504,-0.450691
MK42,52.1191,-0.473445
MK43,52.1162,-0.549711
MK44,52.1882,-0.430368
MK45,52.0301,-0.472743
MK46,52.1534,-0.695775
MK77,52.0411,-0.816062
MK98,52.0555,-0.76028
ML1,55.7977,-3.9772
ML2,55.7766,-3.91558
ML3,55.771,-4.05283
ML4,55.8187,-4.02139
ML5,55.8597,-4.03068
ML6,55.8678,-3.96329
ML7,55.8297,-3.7955
ML8,55.7279,-3.83807
ML9,55.7255,-3.96853
ML10,55.6847,-4.062
ML11,55.6663,-3.7885
ML12,55.5735,-3.5884
N1,51.5376,-0.0982165
N1C,51.5365,-0.125902
N1P,51.539,-0.103398
N2,51.5903,-0.168633
N3,51.6004,-0.19411
N4,51.5707,-0.104848
N5,51.5538,-0.0985846
N6,51.5715,-0.140828
N7,51.554,-0.118057
N8,51.5824,-0.120062
N9,51.6278,-0.058861
N10,51.5939,-0.144303
N11,51.614,-0.137775
N12,51.6154,-0.178479
N13,51.621,-0.103722
N14,51.6333,-0.12998
N15,51.5807,-0.0860974
N16,51.5644,-0.0768035
N17,51.5974,-0.0710698
N18,51.6137,-0.064782
N19,51.5654,-0.12817
N20,51.6296,-0.174747
N21,51.6354,-0.0996123
N22,51.6,-0.114117
N81,51.5798,-0.0971106
NE1,54.9725,-1.61302
NE2,54.9862,-1.60646
NE3,55.0098,-1.63355
NE4,54.9728,-1.64378
NE5,54.9954,-1.68876
NE6,54.9772,-1.56746
NE7,54.9973,-1.57967
NE8,54.9563,-1.60496
NE9,54.9316,-1.5877
NE10,54.9484,-1.557
NE11,54.9401,-1.63178
NE12,55.0256,-1.57013
NE13,55.0417,-1.64745
NE15,54.9834,-1.7194
NE16,54.935,-1.6934
NE17,54.9161,-1.81895
NE18,55.0386,-1.86039
NE19,55.1794,-2.09495
NE20,55.0523,-1.77812
NE21,54.9588,-1.7197
NE22,55.1373,-1.58399
NE23,55.0838,-1.58487
NE24,55.1227,-1.52134
NE25,55.0496,-1.48882
NE26,55.0473,-1.46107
NE27,55.0308,-1.51173
NE28,55.0009,-1.51883
NE29,55.0118,-1.46946
NE30,55.0198,-1.44288
NE31,54.9718,-1.51236
NE32,54.9697,-1.48442
NE33,54.9921,-1.43125
NE34,54.9728,-1.42325
NE35,54.9529,-1.4628
NE36,54.9473,-1.44302
NE37,54.9114,-1.5284
NE38,54.8951,-1.52583
NE39,54.9259,-1.75807
NE40,54.9661,-1.77029
NE41,54.9756,-1.82162
NE42,54.9624,-1.85393
NE43,54.9495,-1.90166
NE44,54.9441,-1.98047
NE45,54.9767,-2.0185
NE46,54.9779,-2.10432
NE47,54.9303,-2.24733
NE48,55.132,-2.26739
NE49,54.9664,-2.46084
NE61,55.1777,-1.68623
NE62,55.1613,-1.59288
NE63,55.1774,-1.56169
NE64,55.184,-1.51665
NE65,55.3108,-1.74083
NE66,55.4269,-1.72679
NE67,55.5345,-1.69352
NE68,55.5722,-1.66057
NE69,55.6049,-1.71866
NE70,55.5919,-1.81612
NE71,55.553,-2.0408
NE82,54.9394,-1.615
NE83,54.9343,-1.61563
NE85,54.9287,-1.59962
NE88,54.9473,-1.61193
NE89,54.9007,-1.53613
NE92,54.9418,-1.61497
NE98,54.9753,-1.5984
NE99,54.9679,-1.61485
NG1,52.9546,-1.14751
NG2,52.9374,-1.13717
NG3,52.9678,-1.13015
NG4,52.9711,-1.08699
NG5,52.9969,-1.14346
NG6,52.9973,-1.1915
NG7,52.9584,-1.17835
NG8,52.9636,-1.21478
NG9,52.9263,-1.23283
NG10,52.8998,-1.28214
NG11,52.8999,-1.17377
NG12,52.9103,-1.06052
NG13,52.9484,-0.926253
NG14,53.0133,-1.04201
NG15,53.0451,-1.20275
NG16,53.0265,-1.29831
NG17,53.116,-1.26119
NG18,53.1408,-1.18586
NG19,53.16,-1.19776
NG20,53.2083,-1.18553
NG21,53.1429,-1.10667
NG22,53.1773,-0.970054
NG23,53.1138,-0.80061
NG24,53.0707,-0.801802
NG25,53.0742,-0.950987
NG31,52.9133,-0.641621
NG32,52.9466,-0.651716
NG33,52.8208,-0.583631
NG34,52.9878,-0.395121
NG70,53.1541,-1.18736
NG80,52.936,-1.19194
NG90,52.9266,-1.19278
NN1,52.2416,-0.891227
NN2,52.2594,-0.882936
NN3,52.2626,-0.844025
NN4,52.2211,-0.897913
NN5,52.2455,-0.931617
NN6,52.3204,-0.94549
NN7,52.2151,-0.920031
NN8,52.2981,-0.692568
NN9,52.3127,-0.615087
NN10,52.293,-0.599103
NN11,52.2441,-1.17423
NN12,52.1277,-0.995704
NN13,52.0327,-1.14725
NN14,52.4112,-0.706053
NN15,52.384,-0.705088
NN16,52.4033,-0.701264
NN17,52.4999,-0.682973
NN18,52.4792,-0.710249
NN29,52.2626,-0.665376
